student_id,item_id,is_correct,school_id
78912,46280,1,2770
78912,46281,1,2770
78912,46285,1,2770
78912,54581,1,2770
78912,54697,1,2770
78912,55506,1,2770
78912,55508,0,2770
78912,55509,1,2770
78912,55901,1,2770
78913,46276,1,2770
78913,46278,1,2770
78913,46280,1,2770
78913,46281,1,2770
78913,46285,1,2770
78913,54581,1,2770
78913,54697,1,2770
78913,55508,1,2770
78913,55509,0,2770
78913,55521,0,2770
78913,55901,0,2770
78914,30833,1,2770
78914,46277,1,2770
78914,46278,1,2770
78914,46280,1,2770
78914,46281,1,2770
78914,54581,0,2770
78914,54697,1,2770
78914,55508,1,2770
78914,55509,0,2770
78914,55521,0,2770
78914,55901,0,2770
78915,46276,1,2770
78915,46278,0,2770
78915,46279,0,2770
78915,46280,1,2770
78915,46281,1,2770
78915,46285,1,2770
78915,54581,0,2770
78915,54697,0,2770
78915,55506,0,2770
78915,55508,0,2770
78915,55509,1,2770
78915,55521,0,2770
78915,55901,1,2770
78916,30833,1,2770
78916,46277,1,2770
78916,46279,1,2770
78916,46280,1,2770
78916,46281,1,2770
78916,54581,1,2770
78916,54697,1,2770
78916,55506,1,2770
78916,55508,0,2770
78916,55509,1,2770
78916,55521,1,2770
78916,55901,1,2770
78917,46276,1,2770
78917,46278,1,2770
78917,46280,1,2770
78917,46281,1,2770
78917,46285,1,2770
78917,54581,1,2770
78917,54697,1,2770
78917,55508,1,2770
78917,55509,0,2770
78917,55521,0,2770
78917,55901,0,2770
78918,30833,1,2770
78918,46277,1,2770
78918,46278,1,2770
78918,46280,1,2770
78918,46281,1,2770
78918,54581,1,2770
78918,54697,1,2770
78918,55506,1,2770
78918,55508,0,2770
78918,55509,0,2770
78918,55521,0,2770
78918,55901,1,2770
78919,46277,1,2770
78919,46278,1,2770
78919,46280,1,2770
78919,46281,1,2770
78919,46285,1,2770
78919,54697,1,2770
78919,55506,1,2770
78919,55508,1,2770
78919,55509,1,2770
78919,55521,0,2770
78919,55901,0,2770
78920,30833,1,2770
78920,46277,1,2770
78920,46278,1,2770
78920,46280,1,2770
78920,46281,1,2770
78920,54697,1,2770
78920,55506,1,2770
78920,55508,1,2770
78920,55509,1,2770
78920,55521,1,2770
78920,55901,1,2770
78921,30833,1,2770
78921,46276,1,2770
78921,46278,1,2770
78921,46280,1,2770
78921,46281,1,2770
78921,54581,1,2770
78921,54697,1,2770
78921,55506,0,2770
78921,55508,0,2770
78921,55509,1,2770
78921,55901,0,2770
78922,30833,1,2770
78922,46276,1,2770
78922,46278,1,2770
78922,46280,1,2770
78922,46281,1,2770
78922,55506,1,2770
78922,55509,0,2770
78922,55521,1,2770
78922,55901,0,2770
78923,30833,1,2770
78923,46276,1,2770
78923,46278,1,2770
78923,46280,1,2770
78923,46281,1,2770
78923,46285,0,2770
78923,54581,1,2770
78923,54697,1,2770
78923,55506,1,2770
78923,55508,1,2770
78923,55509,1,2770
78923,55901,0,2770
78926,30833,1,2770
78926,46276,1,2770
78926,46278,1,2770
78926,46280,1,2770
78926,46281,1,2770
78926,46285,0,2770
78926,54697,1,2770
78926,55508,1,2770
78926,55509,1,2770
78926,55521,1,2770
78926,55901,1,2770
78968,46277,1,2770
78968,46278,0,2770
78968,46279,1,2770
78968,46280,1,2770
78968,46281,1,2770
78968,46285,1,2770
78968,55509,1,2770
78968,55521,1,2770
78969,30833,0,2770
78969,46277,1,2770
78969,46278,0,2770
78969,46279,1,2770
78969,46280,1,2770
78969,46281,0,2770
78969,46285,0,2770
78969,54697,1,2770
78969,55508,0,2770
78969,55509,1,2770
78969,55521,1,2770
78969,55901,0,2770
78970,30833,1,2770
78970,46277,1,2770
78970,46278,1,2770
78970,46280,1,2770
78970,46281,0,2770
78970,46285,1,2770
78970,54581,0,2770
78970,54697,1,2770
78970,55506,1,2770
78970,55508,0,2770
78970,55509,1,2770
78970,55521,0,2770
78970,55901,0,2770
78971,30833,1,2770
78971,46276,1,2770
78971,46277,0,2770
78971,46278,1,2770
78971,46279,1,2770
78971,46280,1,2770
78971,46281,1,2770
78971,46285,0,2770
78971,55509,1,2770
78971,55901,1,2770
78972,30833,1,2770
78972,46276,0,2770
78972,46277,0,2770
78972,46278,0,2770
78972,46279,0,2770
78972,46280,1,2770
78972,46281,1,2770
78972,46285,1,2770
78972,54581,0,2770
78972,54697,0,2770
78972,55506,0,2770
78972,55508,0,2770
78972,55509,0,2770
78972,55521,0,2770
78972,55901,1,2770
78973,46276,0,2770
78973,46277,0,2770
78973,46278,1,2770
78973,46279,1,2770
78973,46280,1,2770
78973,46281,1,2770
78973,55508,0,2770
78973,55509,1,2770
78973,55521,1,2770
78974,30833,1,2770
78974,46276,1,2770
78974,46277,1,2770
78974,46278,1,2770
78974,46279,1,2770
78974,46280,1,2770
78974,46281,1,2770
78974,46285,1,2770
78974,54581,1,2770
78974,54697,1,2770
78974,55508,1,2770
78974,55509,0,2770
78974,55901,1,2770
78976,46276,0,2770
78976,46277,1,2770
78976,46278,0,2770
78976,46279,0,2770
78976,46280,1,2770
78976,46281,1,2770
78976,46285,1,2770
78976,55508,1,2770
78976,55509,1,2770
78976,55901,0,2770
78977,30833,1,2770
78977,46276,1,2770
78977,46277,1,2770
78977,46278,1,2770
78977,46280,1,2770
78977,46281,1,2770
78977,46285,1,2770
78977,54697,0,2770
78977,55506,1,2770
78977,55508,0,2770
78977,55509,1,2770
78977,55521,0,2770
78977,55901,1,2770
78978,30833,0,2770
78978,46276,0,2770
78978,46277,1,2770
78978,46279,1,2770
78978,46280,1,2770
78978,46281,0,2770
78978,46285,0,2770
78978,54581,1,2770
78978,54697,0,2770
78978,55506,1,2770
78978,55509,1,2770
78978,55521,0,2770
78978,55901,1,2770
78979,30833,0,2770
78979,46276,0,2770
78979,46277,1,2770
78979,46278,0,2770
78979,46279,0,2770
78979,46280,1,2770
78979,46281,0,2770
78979,46285,0,2770
78979,54581,0,2770
78979,54697,0,2770
78979,55506,0,2770
78979,55508,0,2770
78979,55509,0,2770
78979,55521,0,2770
78979,55901,0,2770
78980,30833,1,2770
78980,46276,1,2770
78980,46277,1,2770
78980,46278,0,2770
78980,46279,1,2770
78980,46280,0,2770
78980,46281,1,2770
78980,54581,1,2770
78980,54697,0,2770
78980,55506,0,2770
78980,55508,1,2770
78980,55509,0,2770
78980,55521,0,2770
78980,55901,1,2770
78981,30833,1,2770
78981,46276,0,2770
78981,46277,1,2770
78981,46278,0,2770
78981,46279,0,2770
78981,46280,1,2770
78981,46281,0,2770
78981,54697,0,2770
78981,55509,1,2770
78981,55901,0,2770
78982,30833,0,2770
78982,46276,1,2770
78982,46278,1,2770
78982,46279,0,2770
78982,46280,0,2770
78982,46281,1,2770
78982,46285,0,2770
78982,55506,1,2770
78982,55521,1,2770
78982,55901,0,2770
78983,30833,1,2770
78983,46277,1,2770
78983,46278,0,2770
78983,46279,1,2770
78983,46280,1,2770
78983,46281,1,2770
78983,46285,1,2770
78983,55521,1,2770
78983,55901,1,2770
78984,30833,1,2770
78984,46276,1,2770
78984,46277,1,2770
78984,46278,0,2770
78984,46279,1,2770
78984,46280,1,2770
78984,46281,1,2770
78984,46285,1,2770
78984,54581,1,2770
78984,55506,1,2770
78984,55508,0,2770
78984,55509,1,2770
78984,55901,1,2770
78985,30833,1,2770
78985,46276,0,2770
78985,46277,1,2770
78985,46279,1,2770
78985,46280,1,2770
78985,46281,1,2770
78985,54697,1,2770
78985,55506,1,2770
78985,55508,0,2770
78985,55521,1,2770
78985,55901,1,2770
78986,46276,1,2770
78986,46277,1,2770
78986,46278,1,2770
78986,46279,1,2770
78986,46280,1,2770
78986,46281,1,2770
78987,30833,1,2770
78987,46277,1,2770
78987,46278,0,2770
78987,46279,0,2770
78987,46280,1,2770
78987,46281,1,2770
78987,46285,1,2770
78987,54581,0,2770
78987,54697,0,2770
78987,55506,1,2770
78987,55508,1,2770
78987,55509,1,2770
78987,55521,0,2770
78987,55901,0,2770
78988,30833,1,2770
78988,46276,0,2770
78988,46277,1,2770
78988,46278,1,2770
78988,46279,1,2770
78988,46280,1,2770
78988,46281,1,2770
78988,54581,0,2770
78988,54697,0,2770
78988,55508,0,2770
78988,55509,1,2770
78988,55521,1,2770
78988,55901,1,2770
78989,30833,0,2770
78989,46276,1,2770
78989,46277,1,2770
78989,46279,1,2770
78989,46280,1,2770
78989,46281,1,2770
78989,46285,0,2770
78989,54581,1,2770
78989,54697,1,2770
78989,55506,1,2770
78989,55508,0,2770
78989,55521,1,2770
78989,55901,0,2770
78990,30833,1,2770
78990,46276,1,2770
78990,46277,1,2770
78990,46278,0,2770
78990,46279,1,2770
78990,46280,1,2770
78990,46281,0,2770
78990,46285,0,2770
78990,54581,1,2770
78990,54697,0,2770
78990,55506,0,2770
78990,55508,1,2770
78990,55509,1,2770
78990,55521,0,2770
78990,55901,1,2770
78991,30833,1,2770
78991,46276,1,2770
78991,46277,1,2770
78991,46278,0,2770
78991,46280,0,2770
78991,46281,0,2770
78991,46285,0,2770
78991,54581,1,2770
78991,55506,1,2770
78991,55901,0,2770
78992,46276,1,2770
78992,46277,1,2770
78992,46278,0,2770
78992,46280,1,2770
78992,46281,1,2770
78992,46285,0,2770
78992,54581,1,2770
78992,55506,1,2770
78992,55508,0,2770
78992,55509,1,2770
78992,55521,1,2770
78992,55901,0,2770
79012,30833,1,2770
79012,46276,1,2770
79012,46277,0,2770
79012,46278,1,2770
79012,46279,0,2770
79012,46280,1,2770
79012,46281,1,2770
79012,46285,0,2770
79012,54581,1,2770
79012,54697,0,2770
79012,55508,1,2770
79012,55509,1,2770
79012,55521,0,2770
79012,55901,0,2770
79013,30833,1,2770
79013,46277,1,2770
79013,46278,0,2770
79013,46279,0,2770
79013,46280,1,2770
79013,46281,1,2770
79013,46285,0,2770
79013,54581,1,2770
79013,54697,1,2770
79013,55901,0,2770
79014,30833,1,2770
79014,46276,1,2770
79014,46278,0,2770
79014,46279,1,2770
79014,46280,1,2770
79014,46281,1,2770
79014,54697,1,2770
79014,55506,1,2770
79014,55508,0,2770
79014,55509,0,2770
79014,55901,0,2770
79015,30833,1,2770
79015,46276,0,2770
79015,46277,1,2770
79015,46278,1,2770
79015,46280,1,2770
79015,46281,1,2770
79015,46285,1,2770
79015,54697,1,2770
79015,55506,0,2770
79015,55508,1,2770
79015,55509,1,2770
79015,55901,1,2770
79016,30833,0,2770
79016,46276,0,2770
79016,46277,0,2770
79016,46278,0,2770
79016,46279,0,2770
79016,46280,1,2770
79016,46281,0,2770
79016,46285,1,2770
79016,54581,0,2770
79016,54697,0,2770
79016,55506,1,2770
79016,55508,1,2770
79016,55521,1,2770
79016,55901,1,2770
79017,30833,0,2770
79017,46276,0,2770
79017,46277,0,2770
79017,46278,1,2770
79017,46279,1,2770
79017,46280,0,2770
79017,46281,0,2770
79017,46285,0,2770
79017,54581,1,2770
79017,55506,1,2770
79018,46276,1,2770
79018,46277,0,2770
79018,46278,0,2770
79018,46279,1,2770
79018,46280,0,2770
79018,46281,1,2770
79018,46285,1,2770
79018,54581,1,2770
79018,54697,1,2770
79018,55509,0,2770
79018,55521,0,2770
79018,55901,0,2770
79019,30833,1,2770
79019,46276,1,2770
79019,46278,0,2770
79019,46279,1,2770
79019,46280,1,2770
79019,46281,0,2770
79019,46285,1,2770
79019,55506,1,2770
79019,55521,1,2770
79019,55901,0,2770
79020,30833,1,2770
79020,46276,1,2770
79020,46278,1,2770
79020,46279,1,2770
79020,46280,1,2770
79020,46281,1,2770
79020,46285,1,2770
79020,54581,0,2770
79020,55506,1,2770
79020,55509,1,2770
79020,55901,1,2770
79021,30833,1,2770
79021,46276,1,2770
79021,46277,1,2770
79021,46278,1,2770
79021,46279,0,2770
79021,46280,1,2770
79021,46281,1,2770
79021,46285,1,2770
79021,54581,0,2770
79021,54697,0,2770
79021,55506,1,2770
79021,55508,0,2770
79021,55509,0,2770
79021,55901,0,2770
79022,30833,1,2770
79022,46276,1,2770
79022,46278,1,2770
79022,46279,1,2770
79022,46280,1,2770
79022,46281,1,2770
79022,46285,0,2770
79022,54581,0,2770
79022,54697,1,2770
79022,55506,1,2770
79022,55508,0,2770
79022,55509,0,2770
79022,55521,0,2770
79022,55901,0,2770
79023,30833,1,2770
79023,46276,1,2770
79023,46277,1,2770
79023,46278,1,2770
79023,46279,1,2770
79023,46280,1,2770
79023,46281,1,2770
79023,54581,1,2770
79023,55901,1,2770
79024,46276,1,2770
79024,46279,1,2770
79024,46280,0,2770
79024,46281,1,2770
79024,46285,1,2770
79024,54581,1,2770
79024,54697,1,2770
79024,55506,1,2770
79024,55521,0,2770
79024,55901,0,2770
79026,30833,1,2770
79026,46276,1,2770
79026,46277,1,2770
79026,46278,1,2770
79026,46280,1,2770
79026,46281,1,2770
79026,54581,0,2770
79026,54697,1,2770
79026,55506,1,2770
79026,55508,0,2770
79026,55509,1,2770
79026,55521,1,2770
79026,55901,0,2770
79027,30833,1,2770
79027,46276,1,2770
79027,46277,1,2770
79027,46278,1,2770
79027,46279,0,2770
79027,46280,1,2770
79027,46281,1,2770
79027,54581,1,2770
79027,54697,1,2770
79027,55508,1,2770
79027,55521,1,2770
79027,55901,1,2770
79029,30833,1,2770
79029,46277,1,2770
79029,46278,0,2770
79029,46279,1,2770
79029,46280,1,2770
79029,46281,1,2770
79029,46285,0,2770
79029,54581,0,2770
79029,55508,1,2770
79029,55509,0,2770
79029,55521,1,2770
79029,55901,0,2770
79030,46277,0,2770
79030,46278,0,2770
79030,46279,0,2770
79030,46280,1,2770
79030,46281,1,2770
79030,55506,1,2770
79030,55508,1,2770
79030,55509,1,2770
79030,55521,0,2770
79030,55901,0,2770
79031,46277,1,2770
79031,46279,1,2770
79031,46280,1,2770
79031,46281,0,2770
79031,46285,1,2770
79031,54581,1,2770
79031,54697,0,2770
79031,55506,1,2770
79031,55508,0,2770
79031,55509,0,2770
79031,55521,1,2770
79031,55901,0,2770
79032,30833,1,2770
79032,46276,1,2770
79032,46277,1,2770
79032,46278,1,2770
79032,46280,1,2770
79032,46281,1,2770
79032,46285,1,2770
79032,54581,0,2770
79032,54697,1,2770
79032,55506,1,2770
79032,55508,0,2770
79032,55509,1,2770
79032,55521,1,2770
79032,55901,0,2770
79033,30833,1,2770
79033,46276,0,2770
79033,46277,1,2770
79033,46279,1,2770
79033,46280,1,2770
79033,46281,1,2770
79033,46285,1,2770
79033,54581,1,2770
79033,55506,1,2770
79033,55508,1,2770
79033,55509,0,2770
79033,55521,0,2770
79033,55901,0,2770
79034,30833,1,2770
79034,46277,1,2770
79034,46278,1,2770
79034,46279,1,2770
79034,46280,1,2770
79034,46281,1,2770
79034,54581,1,2770
79034,54697,0,2770
79034,55506,1,2770
79034,55509,0,2770
79034,55521,0,2770
79034,55901,1,2770
79054,30833,1,2770
79054,46276,1,2770
79054,46278,0,2770
79054,46279,1,2770
79054,46280,1,2770
79054,46281,1,2770
79054,54581,0,2770
79054,54697,0,2770
79054,55506,1,2770
79054,55509,1,2770
79054,55521,1,2770
79054,55901,0,2770
79055,30833,1,2770
79055,46276,1,2770
79055,46278,1,2770
79055,46280,1,2770
79055,46281,1,2770
79055,46285,0,2770
79055,54697,1,2770
79055,55506,1,2770
79055,55508,1,2770
79055,55509,1,2770
79055,55521,1,2770
79055,55901,0,2770
79056,46276,1,2770
79056,46279,1,2770
79056,46280,1,2770
79056,46281,1,2770
79056,46285,1,2770
79056,54581,1,2770
79056,55508,1,2770
79056,55521,0,2770
79056,55901,1,2770
79057,46277,1,2770
79057,46278,1,2770
79057,46280,1,2770
79057,46281,1,2770
79057,46285,1,2770
79057,54581,0,2770
79057,54697,1,2770
79057,55506,1,2770
79057,55508,0,2770
79057,55521,1,2770
79057,55901,0,2770
79058,46276,1,2770
79058,46278,1,2770
79058,46280,1,2770
79058,46281,1,2770
79058,46285,1,2770
79058,54581,1,2770
79058,54697,1,2770
79058,55508,1,2770
79058,55509,1,2770
79058,55901,1,2770
79059,30833,1,2770
79059,46277,1,2770
79059,46278,1,2770
79059,46280,1,2770
79059,46281,1,2770
79059,54581,0,2770
79059,54697,0,2770
79059,55506,1,2770
79059,55508,1,2770
79059,55509,1,2770
79059,55521,0,2770
79059,55901,0,2770
79060,46277,1,2770
79060,46279,1,2770
79060,46280,1,2770
79060,46281,1,2770
79060,46285,0,2770
79060,54581,1,2770
79060,54697,0,2770
79060,55506,1,2770
79060,55508,0,2770
79060,55509,1,2770
79060,55521,0,2770
79060,55901,0,2770
79061,46277,1,2770
79061,46278,1,2770
79061,46280,1,2770
79061,46281,1,2770
79061,46285,1,2770
79061,55506,0,2770
79061,55508,0,2770
79061,55509,1,2770
79061,55521,0,2770
79061,55901,1,2770
79062,46276,1,2770
79062,46279,1,2770
79062,46280,1,2770
79062,46281,0,2770
79062,46285,1,2770
79062,54581,1,2770
79062,54697,1,2770
79062,55506,0,2770
79062,55508,0,2770
79062,55509,1,2770
79062,55521,0,2770
79062,55901,1,2770
79063,46276,1,2770
79063,46279,1,2770
79063,46280,1,2770
79063,46281,1,2770
79063,46285,1,2770
79063,54581,1,2770
79063,54697,1,2770
79063,55506,1,2770
79063,55508,0,2770
79063,55509,0,2770
79063,55521,1,2770
79063,55901,0,2770
79064,46276,1,2770
79064,46279,1,2770
79064,46280,1,2770
79064,46281,1,2770
79064,46285,1,2770
79064,54581,1,2770
79064,54697,0,2770
79064,55506,0,2770
79064,55508,0,2770
79064,55509,0,2770
79064,55521,0,2770
79064,55901,1,2770
79066,30833,1,2770
79066,46277,1,2770
79066,46278,1,2770
79066,46279,0,2770
79066,46280,1,2770
79066,46281,1,2770
79066,46285,0,2770
79066,54581,1,2770
79066,54697,1,2770
79066,55506,1,2770
79066,55509,1,2770
79066,55521,1,2770
79066,55901,0,2770
79067,30833,1,2770
79067,46277,1,2770
79067,46279,1,2770
79067,46280,1,2770
79067,46281,1,2770
79067,55506,1,2770
79067,55509,1,2770
79067,55521,1,2770
79067,55901,0,2770
79068,46276,1,2770
79068,46278,1,2770
79068,46280,1,2770
79068,46281,1,2770
79068,46285,1,2770
79068,54581,0,2770
79068,54697,1,2770
79068,55506,1,2770
79068,55508,1,2770
79068,55509,1,2770
79068,55521,0,2770
79068,55901,0,2770
79069,46277,1,2770
79069,46279,1,2770
79069,46280,1,2770
79069,46281,0,2770
79069,46285,1,2770
79069,54581,0,2770
79069,54697,1,2770
79069,55506,1,2770
79069,55521,1,2770
79069,55901,0,2770
79070,46276,0,2770
79070,46277,1,2770
79070,46279,1,2770
79070,46280,1,2770
79070,46281,1,2770
79070,46285,1,2770
79070,54581,1,2770
79070,54697,1,2770
79070,55506,1,2770
79070,55508,1,2770
79070,55509,1,2770
79070,55901,1,2770
79071,30833,1,2770
79071,46277,1,2770
79071,46279,1,2770
79071,46280,1,2770
79071,46281,1,2770
79071,54581,0,2770
79071,54697,1,2770
79071,55506,1,2770
79071,55508,1,2770
79071,55509,1,2770
79071,55521,1,2770
79071,55901,0,2770
79073,46276,1,2770
79073,46279,1,2770
79073,46280,1,2770
79073,46281,1,2770
79073,46285,1,2770
79073,54581,0,2770
79073,54697,1,2770
79073,55506,0,2770
79073,55508,1,2770
79073,55521,1,2770
79073,55901,1,2770
79074,46276,1,2770
79074,46278,1,2770
79074,46280,1,2770
79074,46281,1,2770
79074,46285,1,2770
79074,54581,1,2770
79074,54697,1,2770
79074,55508,1,2770
79074,55509,1,2770
79074,55901,1,2770
79075,46277,1,2770
79075,46279,1,2770
79075,46280,1,2770
79075,46281,1,2770
79075,46285,1,2770
79075,55506,1,2770
79075,55508,1,2770
79075,55509,1,2770
79075,55901,1,2770
79111,54581,1,5056
79111,54697,0,5056
79111,55506,1,5056
79111,55508,1,5056
79111,55521,1,5056
79111,55901,0,5056
79217,30833,1,2770
79217,46277,1,2770
79217,46278,1,2770
79217,46280,1,2770
79217,46281,1,2770
79217,46285,0,2770
79217,54581,0,2770
79217,54697,1,2770
79217,55506,1,2770
79217,55508,1,2770
79217,55509,1,2770
79217,55521,0,2770
79217,55901,1,2770
79264,30833,1,2770
79264,46276,0,2770
79264,46277,0,2770
79264,46278,0,2770
79264,46279,0,2770
79264,46280,1,2770
79264,46281,0,2770
79264,46285,1,2770
79264,54581,0,2770
79264,54697,1,2770
79264,55506,0,2770
79264,55521,0,2770
79264,55901,0,2770
79319,46276,1,73
79319,46278,1,73
79319,46280,1,73
79319,46281,1,73
79319,54581,1,73
79319,55509,0,73
79319,55521,1,73
79319,55901,1,73
79414,55508,1,5049
79414,55509,1,5049
79414,55521,1,5049
79415,54697,1,5049
79415,55508,1,5049
79416,54581,0,5049
79416,54697,1,5049
79416,55509,0,5049
79416,55521,0,5049
79419,54697,0,5049
79419,55506,0,5049
79419,55508,1,5049
79419,55509,1,5049
79419,55521,1,5049
79421,54581,0,5177
79421,54697,0,5177
79421,55506,1,5177
79421,55508,0,5177
79422,55508,1,5177
79424,55521,1,5177
79425,54697,0,5177
79425,55506,1,5177
79425,55508,0,5177
79425,55521,0,5177
79426,55506,1,5177
79427,54697,1,5177
79428,54581,0,5177
79428,55506,0,5177
79428,55509,1,5177
79429,55506,1,5177
79430,54581,0,5177
79430,54697,1,5177
79430,55506,1,5177
79430,55508,0,5177
79430,55509,0,5177
79430,55521,0,5177
79432,54581,0,5177
79432,55508,0,5177
79432,55509,1,5177
79432,55521,1,5177
79483,55508,1,5177
79483,55509,0,5177
79483,55521,0,5177
79484,54581,0,5177
79484,54697,0,5177
79484,55509,0,5177
79484,55521,0,5177
79485,54697,0,5177
79485,55521,0,5177
79487,55508,1,5177
79488,54581,1,5177
79488,54697,0,5177
79488,55521,1,5177
79490,54581,0,5177
79490,54697,0,5177
79490,55506,1,5177
79490,55508,0,5177
79490,55509,1,5177
79490,55521,0,5177
79491,54581,1,5177
79491,54697,0,5177
79491,55506,1,5177
79491,55508,0,5177
79491,55521,0,5177
79492,54581,1,5177
79492,54697,0,5177
79492,55506,1,5177
79492,55508,0,5177
79492,55509,0,5177
79493,54581,1,5177
79493,54697,0,5177
79493,55506,1,5177
79493,55508,0,5177
79493,55509,0,5177
79493,55521,0,5177
79494,54581,0,5177
79494,55509,0,5177
79494,55521,0,5177
79496,54581,0,5177
79496,55506,0,5177
79496,55508,1,5177
79496,55521,0,5177
79497,54581,1,5177
79499,55506,1,5177
79547,30833,1,2770
79547,46277,1,2770
79547,46278,0,2770
79547,46279,1,2770
79547,46280,1,2770
79547,46281,1,2770
79547,46285,0,2770
79547,54581,1,2770
79547,55506,1,2770
79547,55901,0,2770
79578,54581,1,5049
79578,54697,0,5049
79578,55508,1,5049
79578,55509,1,5049
79578,55521,0,5049
79581,54581,0,5049
79581,54697,1,5049
79581,55508,0,5049
79581,55509,1,5049
79583,54581,0,5049
79583,54697,1,5049
79583,55506,1,5049
79583,55508,0,5049
79583,55509,1,5049
79588,54581,0,5049
79588,54697,0,5049
79588,55506,1,5049
79588,55508,1,5049
79588,55509,1,5049
79596,54581,0,5177
79596,54697,0,5177
79596,55508,0,5177
79597,54581,0,5177
79597,54697,0,5177
79597,55506,0,5177
79597,55508,0,5177
79597,55509,0,5177
79597,55521,0,5177
79598,54581,1,5177
79598,55508,0,5177
79598,55509,1,5177
79600,55509,1,5177
79602,55521,1,5177
79714,54697,0,5177
79716,55508,0,5177
79721,30833,0,5056
79721,46278,0,5056
79721,46279,0,5056
79721,46280,1,5056
79721,46281,0,5056
79721,46285,0,5056
79796,54581,0,2770
79796,54697,1,2770
79796,55506,1,2770
79796,55521,0,2770
79803,54697,0,5177
79803,55506,0,5177
79803,55508,0,5177
79803,55509,0,5177
79803,55521,0,5177
79804,54581,1,5056
79804,54697,1,5056
79804,55506,1,5056
79804,55508,0,5056
79804,55509,1,5056
79804,55521,0,5056
79829,55508,1,5177
79830,54581,0,5177
79830,54697,0,5177
79830,55508,0,5177
79830,55509,0,5177
79830,55521,0,5177
79831,54581,0,5177
79831,54697,1,5177
79831,55506,1,5177
79831,55508,0,5177
79831,55509,0,5177
79831,55521,0,5177
79832,55509,1,5177
79857,54581,0,5177
79857,55506,1,5177
79857,55508,1,5177
79857,55521,0,5177
79865,46285,1,76
79865,55901,1,76
79957,54581,0,5056
79957,55506,0,5056
80009,55901,0,1998
80013,55901,0,1998
80016,55901,0,1998
80022,55901,0,1998
80025,55901,0,1998
80087,55901,0,1998
80089,55901,0,1998
80091,55901,0,1998
80109,46277,1,76
80109,46279,1,76
80109,46280,1,76
80109,46281,1,76
80109,55521,1,76
80109,55901,1,76
80111,46276,1,76
80111,46279,1,76
80111,46280,1,76
80111,46281,0,76
80111,55506,1,76
80114,46277,1,76
80114,46279,1,76
80114,46280,1,76
80114,46281,1,76
80114,54581,1,76
80114,55901,1,76
80115,46277,1,76
80115,46278,1,76
80115,46280,1,76
80115,46281,1,76
80115,55506,0,76
80115,55521,0,76
80116,46277,1,76
80116,46278,0,76
80116,46279,1,76
80116,46280,1,76
80116,46281,1,76
80116,55506,1,76
80117,46276,0,76
80117,46277,1,76
80117,46278,0,76
80117,46279,1,76
80117,46280,1,76
80117,46281,1,76
80119,46276,1,76
80119,46278,0,76
80119,46279,1,76
80119,46280,1,76
80119,46281,0,76
80119,55521,0,76
80120,46276,1,76
80120,46277,0,76
80120,46279,1,76
80120,46280,1,76
80120,46281,1,76
80120,54581,0,76
80120,54697,0,76
80120,55506,1,76
80120,55508,0,76
80120,55509,0,76
80120,55901,0,76
80121,46277,1,76
80121,46278,0,76
80121,46280,1,76
80121,46281,1,76
80121,54581,0,76
80121,55509,0,76
80121,55901,0,76
80123,46276,1,76
80123,46279,1,76
80123,46280,1,76
80123,46281,1,76
80123,55508,1,76
80124,46277,1,76
80124,46279,1,76
80124,46280,1,76
80124,46281,1,76
80124,55508,1,76
80124,55901,1,76
80125,46276,1,4986
80125,46278,1,4986
80125,46279,0,4986
80125,46280,1,4986
80125,46281,1,4986
80125,54697,0,4986
80125,55506,0,4986
80125,55508,0,4986
80126,46277,1,76
80126,46278,0,76
80126,46279,0,76
80126,46280,1,76
80126,46281,0,76
80127,46276,1,76
80127,46278,1,76
80127,46279,0,76
80127,46280,1,76
80127,46281,0,76
80127,54581,1,76
80127,54697,0,76
80127,55506,0,76
80127,55508,0,76
80127,55509,0,76
80127,55901,0,76
80128,46276,1,76
80128,46278,0,76
80128,46279,0,76
80128,46280,0,76
80128,46281,1,76
80129,46276,1,76
80129,46278,0,76
80129,46280,1,76
80129,46281,0,76
80129,55506,1,76
80129,55901,0,76
80130,46276,1,76
80130,46278,1,76
80130,46280,1,76
80130,46281,1,76
80130,55508,1,76
80130,55901,1,76
80132,46276,1,76
80132,46278,1,76
80132,46279,0,76
80132,46280,1,76
80132,46281,0,76
80132,55509,1,76
80133,46277,1,76
80133,46278,0,76
80133,46279,0,76
80133,46280,1,76
80133,46281,1,76
80133,54581,1,76
80134,46276,1,76
80134,46279,1,76
80134,46280,1,76
80134,46281,1,76
80134,54581,1,76
80134,55901,0,76
80135,46277,1,76
80135,46279,1,76
80135,46280,1,76
80135,46281,1,76
80135,54697,0,76
80135,55506,1,76
80135,55509,0,76
80135,55521,0,76
80136,46276,1,76
80136,46278,1,76
80136,46279,0,76
80136,46280,1,76
80136,46281,1,76
80137,46276,0,76
80137,46277,0,76
80137,46278,0,76
80137,46279,0,76
80137,46280,1,76
80137,46281,1,76
80137,54697,0,76
80137,55506,1,76
80137,55901,0,76
80138,46276,0,76
80138,46277,1,76
80138,46278,0,76
80138,46279,0,76
80138,46280,1,76
80138,46281,1,76
80138,55506,1,76
80138,55508,0,76
80139,46276,1,76
80139,46278,1,76
80139,46280,1,76
80139,46281,1,76
80139,54581,0,76
80139,55506,1,76
80139,55521,1,76
80139,55901,1,76
80169,55901,0,1998
80182,55901,0,1998
80213,54581,1,5177
80213,54697,0,5177
